          kernel ,  prs ,     m ,     n ,     p ,        GLOPS/s ,   minimum (ms) ,     median (ms),   stab (%)
   rocblas_wo_dt ,   SP ,  1500 ,    25 ,  1500 ,    3800.835888 ,       0.028838 ,       0.029021 ,   0.634947
   rocblas_wo_dt ,   SP ,  1600 ,    25 ,  1600 ,    4555.976295 ,       0.026219 ,       0.027201 ,   3.746476
   rocblas_wo_dt ,   SP ,  1700 ,    25 ,  1700 ,    4936.939447 ,       0.027649 ,       0.028720 ,   3.871691
   rocblas_wo_dt ,   SP ,  1800 ,    25 ,  1800 ,    5378.529912 ,       0.028570 ,       0.029628 ,   3.705249
   rocblas_wo_dt ,   SP ,  1900 ,    25 ,  1900 ,    4888.548680 ,       0.035939 ,       0.036130 ,   0.530715
   rocblas_wo_dt ,   SP ,  2000 ,    25 ,  2000 ,    5635.291393 ,       0.034521 ,       0.034740 ,   0.635403
   rocblas_wo_dt ,   SP ,  2100 ,    25 ,  2100 ,    4946.329644 ,       0.043299 ,       0.043650 ,   0.809427
   rocblas_wo_dt ,   SP ,  2200 ,    25 ,  2200 ,    5056.357567 ,       0.046699 ,       0.046852 ,   0.326747
   rocblas_wo_dt ,   SP ,  2300 ,    25 ,  2300 ,    5589.490998 ,       0.046139 ,       0.046382 ,   0.527077
   rocblas_wo_dt ,   SP ,  2400 ,    25 ,  2400 ,    6736.579026 ,       0.041671 ,       0.041859 ,   0.451997
   rocblas_wo_dt ,   SP ,  2500 ,    25 ,  2500 ,    6440.185434 ,       0.046690 ,       0.047541 ,   1.823010
   rocblas_wo_dt ,   SP ,  2600 ,    25 ,  2600 ,    7035.596509 ,       0.046890 ,       0.047052 ,   0.345757
   rocblas_wo_dt ,   SP ,  2700 ,    25 ,  2700 ,    6775.897142 ,       0.052571 ,       0.052691 ,   0.226757
   rocblas_wo_dt ,   SP ,  2800 ,    25 ,  2800 ,    6856.137278 ,       0.055602 ,       0.056009 ,   0.733245
   rocblas_wo_dt ,   SP ,  2900 ,    25 ,  2900 ,    6827.342985 ,       0.059981 ,       0.060341 ,   0.600207
   rocblas_wo_dt ,   SP ,  3000 ,    25 ,  3000 ,    4610.706233 ,       0.095320 ,       0.095589 ,   0.282641
   rocblas_wo_dt ,   SP ,   500 ,    26 ,   500 ,    1446.689822 ,       0.008709 ,       0.008812 ,   1.177115
   rocblas_wo_dt ,   SP ,   600 ,    26 ,   600 ,    1878.934067 ,       0.009739 ,       0.009768 ,   0.293758
   rocblas_wo_dt ,   SP ,   700 ,    26 ,   700 ,    2202.623417 ,       0.011280 ,       0.011349 ,   0.612978
   rocblas_wo_dt ,   SP ,   800 ,    26 ,   800 ,    2307.323270 ,       0.013030 ,       0.013180 ,   1.152790
   rocblas_wo_dt ,   SP ,   900 ,    26 ,   900 ,    3652.296895 ,       0.011282 ,       0.011306 ,   0.213440
   rocblas_wo_dt ,   SP ,  1000 ,    26 ,  1000 ,    3880.880689 ,       0.013102 ,       0.013144 ,   0.318448
   rocblas_wo_dt ,   SP ,  1100 ,    26 ,  1100 ,    3216.382271 ,       0.018201 ,       0.018640 ,   2.410270
   rocblas_wo_dt ,   SP ,  1200 ,    26 ,  1200 ,    3870.572402 ,       0.018411 ,       0.018549 ,   0.751101
   rocblas_wo_dt ,   SP ,  1300 ,    26 ,  1300 ,    4286.148785 ,       0.019729 ,       0.019929 ,   1.015106
   rocblas_wo_dt ,   SP ,  1400 ,    26 ,  1400 ,    3349.905045 ,       0.029682 ,       0.029831 ,   0.502028
   rocblas_wo_dt ,   SP ,  1500 ,    26 ,  1500 ,    3946.274502 ,       0.028884 ,       0.029086 ,   0.699970
   rocblas_wo_dt ,   SP ,  1600 ,    26 ,  1600 ,    4532.087903 ,       0.028673 ,       0.028806 ,   0.463983
   rocblas_wo_dt ,   SP ,  1700 ,    26 ,  1700 ,    5024.735231 ,       0.028419 ,       0.029340 ,   3.238255
   rocblas_wo_dt ,   SP ,  1800 ,    26 ,  1800 ,    5093.745230 ,       0.032060 ,       0.032430 ,   1.152673
   rocblas_wo_dt ,   SP ,  1900 ,    26 ,  1900 ,    5033.600519 ,       0.036390 ,       0.036578 ,   0.517592
   rocblas_wo_dt ,   SP ,  2000 ,    26 ,  2000 ,    5804.007268 ,       0.034950 ,       0.035112 ,   0.463879
   rocblas_wo_dt ,   SP ,  2100 ,    26 ,  2100 ,    5044.634863 ,       0.043609 ,       0.044601 ,   2.274343
   rocblas_wo_dt ,   SP ,  2200 ,    26 ,  2200 ,    5145.328357 ,       0.047810 ,       0.047932 ,   0.254326
   rocblas_wo_dt ,   SP ,  2300 ,    26 ,  2300 ,    5737.692766 ,       0.046818 ,       0.046980 ,   0.346285
   rocblas_wo_dt ,   SP ,  2400 ,    26 ,  2400 ,    6904.766292 ,       0.042231 ,       0.042529 ,   0.705696
   rocblas_wo_dt ,   SP ,  2500 ,    26 ,  2500 ,    6570.659598 ,       0.048299 ,       0.048490 ,   0.394906
   rocblas_wo_dt ,   SP ,  2600 ,    26 ,  2600 ,    7195.586251 ,       0.047660 ,       0.047870 ,   0.440220
   rocblas_wo_dt ,   SP ,  2700 ,    26 ,  2700 ,    6883.769166 ,       0.053191 ,       0.054049 ,   1.613626
   rocblas_wo_dt ,   SP ,  2800 ,    26 ,  2800 ,    7015.530943 ,       0.056751 ,       0.056980 ,   0.403311
   rocblas_wo_dt ,   SP ,  2900 ,    26 ,  2900 ,    6960.080278 ,       0.061371 ,       0.061560 ,   0.306903
   rocblas_wo_dt ,   SP ,  3000 ,    26 ,  3000 ,    4686.355925 ,       0.097799 ,       0.097899 ,   0.102389
   rocblas_wo_dt ,   SP ,   500 ,    27 ,   500 ,    1486.528111 ,       0.008879 ,       0.008910 ,   0.349087
   rocblas_wo_dt ,   SP ,   600 ,    27 ,   600 ,    1913.602467 ,       0.009940 ,       0.009961 ,   0.215879
   rocblas_wo_dt ,   SP ,   700 ,    27 ,   700 ,    2242.406749 ,       0.011508 ,       0.011580 ,   0.621504
   rocblas_wo_dt ,   SP ,   800 ,    27 ,   800 ,    2376.815531 ,       0.013309 ,       0.013430 ,   0.913651
   rocblas_wo_dt ,   SP ,   900 ,    27 ,   900 ,    3703.209340 ,       0.011565 ,       0.011593 ,   0.243264
   rocblas_wo_dt ,   SP ,  1000 ,    27 ,  1000 ,    3857.372677 ,       0.013615 ,       0.013758 ,   1.050696
   rocblas_wo_dt ,   SP ,  1100 ,    27 ,  1100 ,    3326.735238 ,       0.018361 ,       0.018802 ,   2.402285
   rocblas_wo_dt ,   SP ,  1200 ,    27 ,  1200 ,    3997.309596 ,       0.018559 ,       0.018740 ,   0.976362
   rocblas_wo_dt ,   SP ,  1300 ,    27 ,  1300 ,    4342.592316 ,       0.020101 ,       0.020490 ,   1.933341
   rocblas_wo_dt ,   SP ,  1400 ,    27 ,  1400 ,    3472.864150 ,       0.028799 ,       0.029981 ,   4.106300
   rocblas_wo_dt ,   SP ,  1500 ,    27 ,  1500 ,    4087.283340 ,       0.028943 ,       0.029186 ,   0.840232
   rocblas_wo_dt ,   SP ,  1600 ,    27 ,  1600 ,    4707.005216 ,       0.028705 ,       0.028841 ,   0.473430
   rocblas_wo_dt ,   SP ,  1700 ,    27 ,  1700 ,    4980.151130 ,       0.030179 ,       0.030661 ,   1.595829
   rocblas_wo_dt ,   SP ,  1800 ,    27 ,  1800 ,    5218.433072 ,       0.032561 ,       0.032899 ,   1.039760
   rocblas_wo_dt ,   SP ,  1900 ,    27 ,  1900 ,    5149.107688 ,       0.036929 ,       0.037172 ,   0.658532
   rocblas_wo_dt ,   SP ,  2000 ,    27 ,  2000 ,    5965.960513 ,       0.035331 ,       0.035520 ,   0.533099
   rocblas_wo_dt ,   SP ,  2100 ,    27 ,  2100 ,    5114.958347 ,       0.045562 ,       0.045640 ,   0.172684
   rocblas_wo_dt ,   SP ,  2200 ,    27 ,  2200 ,    5218.015757 ,       0.048940 ,       0.049150 ,   0.428704
   rocblas_wo_dt ,   SP ,  2300 ,    27 ,  2300 ,    5872.117630 ,       0.047450 ,       0.047719 ,   0.567782
   rocblas_wo_dt ,   SP ,  2400 ,    27 ,  2400 ,    7048.072711 ,       0.042992 ,       0.043292 ,   0.698758
   rocblas_wo_dt ,   SP ,  2500 ,    27 ,  2500 ,    6693.164521 ,       0.049210 ,       0.049460 ,   0.508721
   rocblas_wo_dt ,   SP ,  2600 ,    27 ,  2600 ,    7329.229856 ,       0.048699 ,       0.048831 ,   0.269265
   rocblas_wo_dt ,   SP ,  2700 ,    27 ,  2700 ,    7070.726324 ,       0.054381 ,       0.054600 ,   0.403350
   rocblas_wo_dt ,   SP ,  2800 ,    27 ,  2800 ,    7201.545876 ,       0.057518 ,       0.057678 ,   0.277720
   rocblas_wo_dt ,   SP ,  2900 ,    27 ,  2900 ,    7143.466849 ,       0.062182 ,       0.062370 ,   0.302902
   rocblas_wo_dt ,   SP ,  3000 ,    27 ,  3000 ,    4754.411846 ,       0.100191 ,       0.100319 ,   0.128501
   rocblas_wo_dt ,   SP ,   500 ,    28 ,   500 ,    1522.849975 ,       0.008991 ,       0.009019 ,   0.318218
   rocblas_wo_dt ,   SP ,   600 ,    28 ,   600 ,    1953.014091 ,       0.010099 ,       0.010130 ,   0.306893
   rocblas_wo_dt ,   SP ,   700 ,    28 ,   700 ,    2288.378707 ,       0.011721 ,       0.011771 ,   0.427177
   rocblas_wo_dt ,   SP ,   800 ,    28 ,   800 ,    2428.749534 ,       0.014330 ,       0.014485 ,   1.081441
   rocblas_wo_dt ,   SP ,   900 ,    28 ,   900 ,    3214.819918 ,       0.011861 ,       0.012419 ,   4.703517
   rocblas_wo_dt ,   SP ,  1000 ,    28 ,  1000 ,    3560.728166 ,       0.015217 ,       0.015448 ,   1.518214
   rocblas_wo_dt ,   SP ,  1100 ,    28 ,  1100 ,    3383.116261 ,       0.018609 ,       0.019152 ,   2.921204
   rocblas_wo_dt ,   SP ,  1200 ,    28 ,  1200 ,    4069.191666 ,       0.018580 ,       0.018950 ,   1.988964
   rocblas_wo_dt ,   SP ,  1300 ,    28 ,  1300 ,    4185.092006 ,       0.021341 ,       0.022168 ,   3.876662
   rocblas_wo_dt ,   SP ,  1400 ,    28 ,  1400 ,    3552.376605 ,       0.030120 ,       0.030354 ,   0.776519
   rocblas_wo_dt ,   SP ,  1500 ,    28 ,  1500 ,    4357.927242 ,       0.027831 ,       0.028141 ,   1.113681
   rocblas_wo_dt ,   SP ,  1600 ,    28 ,  1600 ,    5094.820225 ,       0.027320 ,       0.027490 ,   0.619600
   rocblas_wo_dt ,   SP ,  1700 ,    28 ,  1700 ,    4946.723826 ,       0.031760 ,       0.032148 ,   1.223632
   rocblas_wo_dt ,   SP ,  1800 ,    28 ,  1800 ,    5342.907464 ,       0.033100 ,       0.033329 ,   0.691493
   rocblas_wo_dt ,   SP ,  1900 ,    28 ,  1900 ,    5290.997667 ,       0.037301 ,       0.037470 ,   0.453819
   rocblas_wo_dt ,   SP ,  2000 ,    28 ,  2000 ,    6115.242057 ,       0.035570 ,       0.035961 ,   1.099269
   rocblas_wo_dt ,   SP ,  2100 ,    28 ,  2100 ,    5197.612592 ,       0.046420 ,       0.046580 ,   0.344119
   rocblas_wo_dt ,   SP ,  2200 ,    28 ,  2200 ,    5312.852969 ,       0.049939 ,       0.050051 ,   0.224387
   rocblas_wo_dt ,   SP ,  2300 ,    28 ,  2300 ,    6017.839436 ,       0.048020 ,       0.048308 ,   0.600765
   rocblas_wo_dt ,   SP ,  2400 ,    28 ,  2400 ,    7191.684152 ,       0.043771 ,       0.044022 ,   0.571927
   rocblas_wo_dt ,   SP ,  2500 ,    28 ,  2500 ,    6834.959205 ,       0.050070 ,       0.050220 ,   0.299986
   rocblas_wo_dt ,   SP ,  2600 ,    28 ,  2600 ,    7457.723452 ,       0.049570 ,       0.049839 ,   0.543504
   rocblas_wo_dt ,   SP ,  2700 ,    28 ,  2700 ,    7261.528572 ,       0.054960 ,       0.055189 ,   0.416450
   rocblas_wo_dt ,   SP ,  2800 ,    28 ,  2800 ,    7382.367229 ,       0.058131 ,       0.058389 ,   0.442950
   rocblas_wo_dt ,   SP ,  2900 ,    28 ,  2900 ,    7333.221472 ,       0.062890 ,       0.063040 ,   0.238835
   rocblas_wo_dt ,   SP ,  3000 ,    28 ,  3000 ,    4831.344094 ,       0.102301 ,       0.102391 ,   0.088562
   rocblas_wo_dt ,   SP ,   500 ,    29 ,   500 ,    1550.194316 ,       0.009160 ,       0.009189 ,   0.312337
   rocblas_wo_dt ,   SP ,   600 ,    29 ,   600 ,    1989.721463 ,       0.010290 ,       0.010309 ,   0.185357
   rocblas_wo_dt ,   SP ,   700 ,    29 ,   700 ,    2529.520033 ,       0.010939 ,       0.011051 ,   1.024412
   rocblas_wo_dt ,   SP ,   800 ,    29 ,   800 ,    1695.745559 ,       0.021100 ,       0.021529 ,   2.033898
   rocblas_wo_dt ,   SP ,   900 ,    29 ,   900 ,    3327.188251 ,       0.011971 ,       0.012159 ,   1.573392
   rocblas_wo_dt ,   SP ,  1000 ,    29 ,  1000 ,    3561.378525 ,       0.015556 ,       0.016011 ,   2.924272
   rocblas_wo_dt ,   SP ,  1100 ,    29 ,  1100 ,    3453.952299 ,       0.018940 ,       0.019498 ,   2.945619
   rocblas_wo_dt ,   SP ,  1200 ,    29 ,  1200 ,    4217.613678 ,       0.018630 ,       0.019119 ,   2.623496
   rocblas_wo_dt ,   SP ,  1300 ,    29 ,  1300 ,    3639.625443 ,       0.026190 ,       0.026450 ,   0.993182
   rocblas_wo_dt ,   SP ,  1400 ,    29 ,  1400 ,    3777.626647 ,       0.028551 ,       0.029550 ,   3.498956
   rocblas_wo_dt ,   SP ,  1500 ,    29 ,  1500 ,    4581.516955 ,       0.027330 ,       0.027912 ,   2.128588
   rocblas_wo_dt ,   SP ,  1600 ,    29 ,  1600 ,    5362.687003 ,       0.026050 ,       0.027201 ,   4.420648
   rocblas_wo_dt ,   SP ,  1700 ,    29 ,  1700 ,    4892.139304 ,       0.032549 ,       0.033810 ,   3.874890
   rocblas_wo_dt ,   SP ,  1800 ,    29 ,  1800 ,    5460.817222 ,       0.033641 ,       0.033810 ,   0.503189
   rocblas_wo_dt ,   SP ,  1900 ,    29 ,  1900 ,    5414.120416 ,       0.037780 ,       0.037980 ,   0.530102
   rocblas_wo_dt ,   SP ,  2000 ,    29 ,  2000 ,    6238.320382 ,       0.036290 ,       0.036519 ,   0.630708
   rocblas_wo_dt ,   SP ,  2100 ,    29 ,  2100 ,    5278.518810 ,       0.047271 ,       0.047562 ,   0.615323
   rocblas_wo_dt ,   SP ,  2200 ,    29 ,  2200 ,    5391.025674 ,       0.051000 ,       0.051081 ,   0.158945
   rocblas_wo_dt ,   SP ,  2300 ,    29 ,  2300 ,    6116.965776 ,       0.049059 ,       0.049250 ,   0.388784
   rocblas_wo_dt ,   SP ,  2400 ,    29 ,  2400 ,    7299.793096 ,       0.044739 ,       0.045002 ,   0.586198
   rocblas_wo_dt ,   SP ,  2500 ,    29 ,  2500 ,    6945.190597 ,       0.050981 ,       0.051241 ,   0.509751
   rocblas_wo_dt ,   SP ,  2600 ,    29 ,  2600 ,    7569.335371 ,       0.050330 ,       0.050910 ,   1.151113
   rocblas_wo_dt ,   SP ,  2700 ,    29 ,  2700 ,    7413.827571 ,       0.055830 ,       0.056000 ,   0.303199
   rocblas_wo_dt ,   SP ,  2800 ,    29 ,  2800 ,    7530.980485 ,       0.058651 ,       0.059330 ,   1.158537
   rocblas_wo_dt ,   SP ,  2900 ,    29 ,  2900 ,    7490.779795 ,       0.063751 ,       0.063961 ,   0.329107
   rocblas_wo_dt ,   SP ,  3000 ,    29 ,  3000 ,    4891.630067 ,       0.104561 ,       0.104828 ,   0.255381
   rocblas_wo_dt ,   SP ,   500 ,    30 ,   500 ,    1586.081897 ,       0.009270 ,       0.009301 ,   0.334362
   rocblas_wo_dt ,   SP ,   600 ,    30 ,   600 ,    2019.453485 ,       0.010469 ,       0.010509 ,   0.387156
   rocblas_wo_dt ,   SP ,   700 ,    30 ,   700 ,    2594.229928 ,       0.011089 ,       0.011139 ,   0.451516
   rocblas_wo_dt ,   SP ,   800 ,    30 ,   800 ,    1753.808913 ,       0.021360 ,       0.021541 ,   0.848309
   rocblas_wo_dt ,   SP ,   900 ,    30 ,   900 ,    3950.363644 ,       0.012063 ,       0.012097 ,   0.282631
   rocblas_wo_dt ,   SP ,  1000 ,    30 ,  1000 ,    3287.896299 ,       0.017683 ,       0.017936 ,   1.431904
   rocblas_wo_dt ,   SP ,  1100 ,    30 ,  1100 ,    3575.392021 ,       0.018971 ,       0.019360 ,   2.048511
   rocblas_wo_dt ,   SP ,  1200 ,    30 ,  1200 ,    3908.314927 ,       0.021503 ,       0.021766 ,   1.222974
   rocblas_wo_dt ,   SP ,  1300 ,    30 ,  1300 ,    3480.624864 ,       0.028276 ,       0.028597 ,   1.135770
   rocblas_wo_dt ,   SP ,  1400 ,    30 ,  1400 ,    3844.647385 ,       0.028980 ,       0.029981 ,   3.455368
   rocblas_wo_dt ,   SP ,  1500 ,    30 ,  1500 ,    4451.328497 ,       0.029664 ,       0.029822 ,   0.532873
   rocblas_wo_dt ,   SP ,  1600 ,    30 ,  1600 ,    5478.281209 ,       0.026910 ,       0.027461 ,   2.046602
   rocblas_wo_dt ,   SP ,  1700 ,    30 ,  1700 ,    5009.026950 ,       0.032771 ,       0.034070 ,   3.965078
   rocblas_wo_dt ,   SP ,  1800 ,    30 ,  1800 ,    5533.545783 ,       0.033860 ,       0.034568 ,   2.091255
   rocblas_wo_dt ,   SP ,  1900 ,    30 ,  1900 ,    5515.070675 ,       0.038412 ,       0.038579 ,   0.434486
   rocblas_wo_dt ,   SP ,  2000 ,    30 ,  2000 ,    6354.945494 ,       0.036802 ,       0.037129 ,   0.887536
   rocblas_wo_dt ,   SP ,  2100 ,    30 ,  2100 ,    5346.520450 ,       0.047941 ,       0.048621 ,   1.417346
   rocblas_wo_dt ,   SP ,  2200 ,    30 ,  2200 ,    5438.440460 ,       0.052350 ,       0.052500 ,   0.286924
   rocblas_wo_dt ,   SP ,  2300 ,    30 ,  2300 ,    6271.103782 ,       0.049469 ,       0.049739 ,   0.544605
   rocblas_wo_dt ,   SP ,  2400 ,    30 ,  2400 ,    7469.208905 ,       0.045278 ,       0.045488 ,   0.463377
   rocblas_wo_dt ,   SP ,  2500 ,    30 ,  2500 ,    7061.258561 ,       0.051961 ,       0.052221 ,   0.500138
   rocblas_wo_dt ,   SP ,  2600 ,    30 ,  2600 ,    7690.404406 ,       0.051661 ,       0.051830 ,   0.327672
   rocblas_wo_dt ,   SP ,  2700 ,    30 ,  2700 ,    7559.552573 ,       0.056670 ,       0.056839 ,   0.298708
   rocblas_wo_dt ,   SP ,  2800 ,    30 ,  2800 ,    7682.333801 ,       0.059290 ,       0.060251 ,   1.620557
   rocblas_wo_dt ,   SP ,  2900 ,    30 ,  2900 ,    7639.397980 ,       0.064681 ,       0.064912 ,   0.357551
   rocblas_wo_dt ,   SP ,  3000 ,    30 ,  3000 ,    4949.821336 ,       0.107071 ,       0.107222 ,   0.140284
   rocblas_wo_dt ,   SP ,   500 ,    31 ,   500 ,    1617.032498 ,       0.009408 ,       0.009429 ,   0.228079
   rocblas_wo_dt ,   SP ,   600 ,    31 ,   600 ,    2061.021137 ,       0.010309 ,       0.010650 ,   3.307123
   rocblas_wo_dt ,   SP ,   700 ,    31 ,   700 ,    2666.185948 ,       0.011139 ,       0.011208 ,   0.620719
   rocblas_wo_dt ,   SP ,   800 ,    31 ,   800 ,    1809.066148 ,       0.021360 ,       0.021570 ,   0.982252
   rocblas_wo_dt ,   SP ,   900 ,    31 ,   900 ,    4018.344747 ,       0.012259 ,       0.012290 ,   0.252830
   rocblas_wo_dt ,   SP ,  1000 ,    31 ,  1000 ,    2849.131711 ,       0.021061 ,       0.021413 ,   1.670893
   rocblas_wo_dt ,   SP ,  1100 ,    31 ,  1100 ,    3725.429474 ,       0.018978 ,       0.019441 ,   2.437186
   rocblas_wo_dt ,   SP ,  1200 ,    31 ,  1200 ,    4444.709238 ,       0.019360 ,       0.019460 ,   0.517241
   rocblas_wo_dt ,   SP ,  1300 ,    31 ,  1300 ,    3559.661508 ,       0.028671 ,       0.028984 ,   1.091846
   rocblas_wo_dt ,   SP ,  1400 ,    31 ,  1400 ,    3894.051146 ,       0.029860 ,       0.030670 ,   2.714788
   rocblas_wo_dt ,   SP ,  1500 ,    31 ,  1500 ,    4563.766488 ,       0.029858 ,       0.030084 ,   0.757787
   rocblas_wo_dt ,   SP ,  1600 ,    31 ,  1600 ,    5606.876043 ,       0.027192 ,       0.027740 ,   2.016659
   rocblas_wo_dt ,   SP ,  1700 ,    31 ,  1700 ,    5149.181967 ,       0.033498 ,       0.034242 ,   2.220641
   rocblas_wo_dt ,   SP ,  1800 ,    31 ,  1800 ,    5654.881891 ,       0.034451 ,       0.034981 ,   1.536332
   rocblas_wo_dt ,   SP ,  1900 ,    31 ,  1900 ,    5620.763474 ,       0.038970 ,       0.039158 ,   0.483328
   rocblas_wo_dt ,   SP ,  2000 ,    31 ,  2000 ,    6467.348056 ,       0.037510 ,       0.037708 ,   0.527554
   rocblas_wo_dt ,   SP ,  2100 ,    31 ,  2100 ,    5421.663084 ,       0.049450 ,       0.049570 ,   0.241068
   rocblas_wo_dt ,   SP ,  2200 ,    31 ,  2200 ,    5497.306518 ,       0.053482 ,       0.053561 ,   0.147111
   rocblas_wo_dt ,   SP ,  2300 ,    31 ,  2300 ,    6384.132878 ,       0.050271 ,       0.050509 ,   0.474271
   rocblas_wo_dt ,   SP ,  2400 ,    31 ,  2400 ,    7611.427558 ,       0.045261 ,       0.046182 ,   2.033291
   rocblas_wo_dt ,   SP ,  2500 ,    31 ,  2500 ,    7173.709181 ,       0.052879 ,       0.053148 ,   0.509491
   rocblas_wo_dt ,   SP ,  2600 ,    31 ,  2600 ,    7785.882404 ,       0.052741 ,       0.052929 ,   0.357127
   rocblas_wo_dt ,   SP ,  2700 ,    31 ,  2700 ,    7682.115888 ,       0.057721 ,       0.057840 ,   0.206526
   rocblas_wo_dt ,   SP ,  2800 ,    31 ,  2800 ,    7817.521439 ,       0.060711 ,       0.061181 ,   0.773641
   rocblas_wo_dt ,   SP ,  2900 ,    31 ,  2900 ,    7783.624966 ,       0.065699 ,       0.065870 ,   0.261286
   rocblas_wo_dt ,   SP ,  3000 ,    31 ,  3000 ,    5013.038823 ,       0.109129 ,       0.109470 ,   0.312418
   rocblas_wo_dt ,   SP ,   500 ,    32 ,   500 ,    1686.587189 ,       0.009301 ,       0.009332 ,   0.333248
   rocblas_wo_dt ,   SP ,   600 ,    32 ,   600 ,    2114.113647 ,       0.010691 ,       0.010719 ,   0.267618
   rocblas_wo_dt ,   SP ,   700 ,    32 ,   700 ,    2857.408443 ,       0.010750 ,       0.010800 ,   0.465735
   rocblas_wo_dt ,   SP ,   800 ,    32 ,   800 ,    1863.957877 ,       0.021422 ,       0.021660 ,   1.112966
   rocblas_wo_dt ,   SP ,   900 ,    32 ,   900 ,    4418.728186 ,       0.011509 ,       0.011541 ,   0.277594
   rocblas_wo_dt ,   SP ,  1000 ,    32 ,  1000 ,    4536.385573 ,       0.013730 ,       0.013892 ,   1.179065
   rocblas_wo_dt ,   SP ,  1100 ,    32 ,  1100 ,    3978.165417 ,       0.017941 ,       0.018380 ,   2.445183
   rocblas_wo_dt ,   SP ,  1200 ,    32 ,  1200 ,    4688.302534 ,       0.018699 ,       0.018840 ,   0.752263
   rocblas_wo_dt ,   SP ,  1300 ,    32 ,  1300 ,    4952.860931 ,       0.020690 ,       0.021479 ,   3.814243
   rocblas_wo_dt ,   SP ,  1400 ,    32 ,  1400 ,    4116.860598 ,       0.029845 ,       0.029983 ,   0.462538
   rocblas_wo_dt ,   SP ,  1500 ,    32 ,  1500 ,    4846.286079 ,       0.029105 ,       0.029251 ,   0.502150
   rocblas_wo_dt ,   SP ,  1600 ,    32 ,  1600 ,    5591.796628 ,       0.028542 ,       0.028857 ,   1.103463
   rocblas_wo_dt ,   SP ,  1700 ,    32 ,  1700 ,    6104.485031 ,       0.028722 ,       0.029829 ,   3.851581
   rocblas_wo_dt ,   SP ,  1800 ,    32 ,  1800 ,    6179.592405 ,       0.032620 ,       0.032868 ,   0.760123
   rocblas_wo_dt ,   SP ,  1900 ,    32 ,  1900 ,    6096.114205 ,       0.036900 ,       0.037310 ,   1.111326
   rocblas_wo_dt ,   SP ,  2000 ,    32 ,  2000 ,    7070.757080 ,       0.035470 ,       0.035620 ,   0.423472
   rocblas_wo_dt ,   SP ,  2100 ,    32 ,  2100 ,    5549.752223 ,       0.049801 ,       0.049992 ,   0.382995
   rocblas_wo_dt ,   SP ,  2200 ,    32 ,  2200 ,    5619.140067 ,       0.053909 ,       0.054140 ,   0.428995
   rocblas_wo_dt ,   SP ,  2300 ,    32 ,  2300 ,    6969.795444 ,       0.047588 ,       0.047789 ,   0.420842
   rocblas_wo_dt ,   SP ,  2400 ,    32 ,  2400 ,    8239.705534 ,       0.043750 ,       0.044062 ,   0.713896
   rocblas_wo_dt ,   SP ,  2500 ,    32 ,  2500 ,    7967.741918 ,       0.048611 ,       0.049410 ,   1.643043
   rocblas_wo_dt ,   SP ,  2600 ,    32 ,  2600 ,    8640.045986 ,       0.049078 ,       0.049241 ,   0.330338
   rocblas_wo_dt ,   SP ,  2700 ,    32 ,  2700 ,    8175.113637 ,       0.055909 ,       0.056131 ,   0.396588
   rocblas_wo_dt ,   SP ,  2800 ,    32 ,  2800 ,    8395.345162 ,       0.058291 ,       0.058830 ,   0.924373
   rocblas_wo_dt ,   SP ,  2900 ,    32 ,  2900 ,    8328.319579 ,       0.063369 ,       0.063601 ,   0.364950
   rocblas_wo_dt ,   SP ,  3000 ,    32 ,  3000 ,    5521.713989 ,       0.102119 ,       0.102701 ,   0.569668
