          kernel ,  prs ,     m ,     n ,     p ,        GLOPS/s ,   minimum (ms) ,     median (ms),   stab (%)
         rocblas ,   SP ,  1400 ,    28 ,  1400 ,      93.759971 ,       1.122122 ,       1.141562 ,   1.732490
         rocblas ,   SP ,  1500 ,    28 ,  1500 ,     102.032126 ,       1.199203 ,       1.203742 ,   0.378542
         rocblas ,   SP ,  1600 ,    28 ,  1600 ,      93.805944 ,       1.493959 ,       1.500020 ,   0.405674
         rocblas ,   SP ,  1700 ,    28 ,  1700 ,     105.951895 ,       1.498680 ,       1.500039 ,   0.090679
         rocblas ,   SP ,  1800 ,    28 ,  1800 ,     111.781406 ,       1.566043 ,       1.596837 ,   1.966367
         rocblas ,   SP ,  1900 ,    28 ,  1900 ,      99.294220 ,       1.991239 ,       2.000060 ,   0.443015
         rocblas ,   SP ,  2000 ,    28 ,  2000 ,     110.003337 ,       1.997938 ,       1.999941 ,   0.100239
         rocblas ,   SP ,  2100 ,    28 ,  2100 ,     117.712426 ,       2.042699 ,       2.055678 ,   0.635410
         rocblas ,   SP ,  2200 ,    28 ,  2200 ,     121.145070 ,       2.180338 ,       2.195201 ,   0.681684
         rocblas ,   SP ,  2300 ,    28 ,  2300 ,     123.668102 ,       2.330861 ,       2.347317 ,   0.705990
         rocblas ,   SP ,  2400 ,    28 ,  2400 ,     118.655325 ,       2.664762 ,       2.667961 ,   0.120070
         rocblas ,   SP ,  2500 ,    28 ,  2500 ,     122.095591 ,       2.783098 ,       2.811399 ,   1.016863
         rocblas ,   SP ,  2600 ,    28 ,  2600 ,     123.607701 ,       2.997236 ,       3.001142 ,   0.130297
         rocblas ,   SP ,  2700 ,    28 ,  2700 ,     125.785382 ,       3.166080 ,       3.181558 ,   0.488874
         rocblas ,   SP ,  2800 ,    28 ,  2800 ,     128.271768 ,       3.348742 ,       3.357100 ,   0.249615
         rocblas ,   SP ,  2900 ,    28 ,  2900 ,     131.352719 ,       3.493943 ,       3.508859 ,   0.426895
         rocblas ,   SP ,  3000 ,    28 ,  3000 ,     131.956467 ,       3.715200 ,       3.751020 ,   0.964147
         rocblas ,   SP ,   500 ,    29 ,   500 ,      77.809440 ,       0.178574 ,       0.179629 ,   0.590826
         rocblas ,   SP ,   600 ,    29 ,   600 ,      56.540868 ,       0.359991 ,       0.360902 ,   0.253194
         rocblas ,   SP ,   700 ,    29 ,   700 ,      46.191885 ,       0.574361 ,       0.603979 ,   5.156605
         rocblas ,   SP ,   800 ,    29 ,   800 ,      70.734934 ,       0.504785 ,       0.514140 ,   1.853347
         rocblas ,   SP ,   900 ,    29 ,   900 ,      60.100911 ,       0.719596 ,       0.766200 ,   6.476384
         rocblas ,   SP ,  1000 ,    29 ,  1000 ,      56.997117 ,       0.996780 ,       1.000018 ,   0.324818
         rocblas ,   SP ,  1100 ,    29 ,  1100 ,      68.966449 ,       0.995359 ,       0.999937 ,   0.459898
         rocblas ,   SP ,  1200 ,    29 ,  1200 ,      82.050138 ,       0.997658 ,       0.999999 ,   0.234677
         rocblas ,   SP ,  1300 ,    29 ,  1300 ,      95.891699 ,       0.993142 ,       1.000118 ,   0.702430
         rocblas ,   SP ,  1400 ,    29 ,  1400 ,      97.317978 ,       1.128798 ,       1.138797 ,   0.885834
         rocblas ,   SP ,  1500 ,    29 ,  1500 ,     105.550062 ,       1.199102 ,       1.206059 ,   0.580189
         rocblas ,   SP ,  1600 ,    29 ,  1600 ,      96.391469 ,       1.497979 ,       1.507182 ,   0.614358
         rocblas ,   SP ,  1700 ,    29 ,  1700 ,     107.283968 ,       1.497860 ,       1.539502 ,   2.780112
         rocblas ,   SP ,  1800 ,    29 ,  1800 ,     116.727101 ,       1.560297 ,       1.571417 ,   0.712675
         rocblas ,   SP ,  1900 ,    29 ,  1900 ,     102.805518 ,       1.979718 ,       2.000079 ,   1.028477
         rocblas ,   SP ,  2000 ,    29 ,  2000 ,     113.805731 ,       1.998940 ,       2.000060 ,   0.056058
         rocblas ,   SP ,  2100 ,    29 ,  2100 ,     122.326844 ,       2.038922 ,       2.049799 ,   0.533451
         rocblas ,   SP ,  2200 ,    29 ,  2200 ,     124.786614 ,       2.165022 ,       2.217617 ,   2.429312
         rocblas ,   SP ,  2300 ,    29 ,  2300 ,     128.328531 ,       2.324500 ,       2.345581 ,   0.906903
         rocblas ,   SP ,  2400 ,    29 ,  2400 ,     122.753975 ,       2.651577 ,       2.667060 ,   0.583913
         rocblas ,   SP ,  2500 ,    29 ,  2500 ,     126.110813 ,       2.813883 ,       2.824178 ,   0.365862
         rocblas ,   SP ,  2600 ,    29 ,  2600 ,     128.123738 ,       2.997923 ,       3.000603 ,   0.089389
         rocblas ,   SP ,  2700 ,    29 ,  2700 ,     131.497679 ,       3.134022 ,       3.156319 ,   0.711447
         rocblas ,   SP ,  2800 ,    29 ,  2800 ,     130.886816 ,       3.383284 ,       3.401160 ,   0.528381
         rocblas ,   SP ,  2900 ,    29 ,  2900 ,     135.864361 ,       3.499599 ,       3.508177 ,   0.245122
         rocblas ,   SP ,  3000 ,    29 ,  3000 ,     135.151337 ,       3.761902 ,       3.785858 ,   0.636814
         rocblas ,   SP ,   500 ,    30 ,   500 ,      80.587144 ,       0.178634 ,       0.179438 ,   0.450282
         rocblas ,   SP ,   600 ,    30 ,   600 ,      58.663177 ,       0.359734 ,       0.360366 ,   0.175564
         rocblas ,   SP ,   700 ,    30 ,   700 ,      48.464036 ,       0.535718 ,       0.612628 ,  14.356513
         rocblas ,   SP ,   800 ,    30 ,   800 ,      72.657840 ,       0.504549 ,       0.521038 ,   3.268058
         rocblas ,   SP ,   900 ,    30 ,   900 ,      55.233180 ,       0.757154 ,       0.867786 ,  14.611485
         rocblas ,   SP ,  1000 ,    30 ,  1000 ,      58.996288 ,       0.998640 ,       0.999999 ,   0.136084
         rocblas ,   SP ,  1100 ,    30 ,  1100 ,      71.389937 ,       0.998020 ,       1.000042 ,   0.202580
         rocblas ,   SP ,  1200 ,    30 ,  1200 ,      84.967681 ,       0.996103 ,       1.000018 ,   0.393015
         rocblas ,   SP ,  1300 ,    30 ,  1300 ,      99.267662 ,       0.992761 ,       1.000042 ,   0.733440
         rocblas ,   SP ,  1400 ,    30 ,  1400 ,     100.585234 ,       1.127343 ,       1.142740 ,   1.365784
         rocblas ,   SP ,  1500 ,    30 ,  1500 ,     109.740804 ,       1.199498 ,       1.202703 ,   0.267141
         rocblas ,   SP ,  1600 ,    30 ,  1600 ,     100.528329 ,       1.497998 ,       1.500039 ,   0.136239
         rocblas ,   SP ,  1700 ,    30 ,  1700 ,     113.493382 ,       1.497960 ,       1.500082 ,   0.141654
         rocblas ,   SP ,  1800 ,    30 ,  1800 ,     120.114031 ,       1.575060 ,       1.591539 ,   1.046277
         rocblas ,   SP ,  1900 ,    30 ,  1900 ,     106.429640 ,       1.980181 ,       2.000041 ,   1.002952
         rocblas ,   SP ,  2000 ,    30 ,  2000 ,     117.981929 ,       1.989241 ,       2.000060 ,   0.543898
         rocblas ,   SP ,  2100 ,    30 ,  2100 ,     125.151389 ,       2.043180 ,       2.073240 ,   1.471227
         rocblas ,   SP ,  2200 ,    30 ,  2200 ,     130.205684 ,       2.170181 ,       2.191119 ,   0.964800
         rocblas ,   SP ,  2300 ,    30 ,  2300 ,     133.910191 ,       2.306480 ,       2.326360 ,   0.861891
         rocblas ,   SP ,  2400 ,    30 ,  2400 ,     127.287216 ,       2.664757 ,       2.666559 ,   0.067640
         rocblas ,   SP ,  2500 ,    30 ,  2500 ,     130.535627 ,       2.803698 ,       2.820740 ,   0.607846
         rocblas ,   SP ,  2600 ,    30 ,  2600 ,     132.758379 ,       2.992439 ,       3.000140 ,   0.257346
         rocblas ,   SP ,  2700 ,    30 ,  2700 ,     136.142815 ,       3.128500 ,       3.145599 ,   0.546568
         rocblas ,   SP ,  2800 ,    30 ,  2800 ,     135.866381 ,       3.390222 ,       3.395820 ,   0.165124
         rocblas ,   SP ,  2900 ,    30 ,  2900 ,     141.288529 ,       3.498921 ,       3.505483 ,   0.187523
         rocblas ,   SP ,  3000 ,    30 ,  3000 ,     140.321533 ,       3.757577 ,       3.771820 ,   0.379051
         rocblas ,   SP ,   500 ,    31 ,   500 ,      79.321427 ,       0.188113 ,       0.188487 ,   0.198606
         rocblas ,   SP ,   600 ,    31 ,   600 ,      60.830425 ,       0.359679 ,       0.360307 ,   0.174613
         rocblas ,   SP ,   700 ,    31 ,   700 ,      52.118779 ,       0.521614 ,       0.578683 ,  10.940831
         rocblas ,   SP ,   800 ,    31 ,   800 ,      75.194500 ,       0.504469 ,       0.511891 ,   1.471313
         rocblas ,   SP ,   900 ,    31 ,   900 ,      63.833890 ,       0.745580 ,       0.773447 ,   3.737615
         rocblas ,   SP ,  1000 ,    31 ,  1000 ,      61.000037 ,       0.998421 ,       0.999980 ,   0.156172
         rocblas ,   SP ,  1100 ,    31 ,  1100 ,      73.823678 ,       0.995440 ,       1.000023 ,   0.460339
         rocblas ,   SP ,  1200 ,    31 ,  1200 ,      87.842478 ,       0.999503 ,       0.999999 ,   0.049616
         rocblas ,   SP ,  1300 ,    31 ,  1300 ,     102.400184 ,       0.992723 ,       1.000080 ,   0.741153
         rocblas ,   SP ,  1400 ,    31 ,  1400 ,     104.102845 ,       1.141081 ,       1.146102 ,   0.440030
         rocblas ,   SP ,  1500 ,    31 ,  1500 ,     113.787925 ,       1.199298 ,       1.202860 ,   0.297005
         rocblas ,   SP ,  1600 ,    31 ,  1600 ,     103.858316 ,       1.497221 ,       1.500120 ,   0.193637
         rocblas ,   SP ,  1700 ,    31 ,  1700 ,     117.220804 ,       1.497641 ,       1.500120 ,   0.165564
         rocblas ,   SP ,  1800 ,    31 ,  1800 ,     122.838730 ,       1.599441 ,       1.609421 ,   0.623981
         rocblas ,   SP ,  1900 ,    31 ,  1900 ,     110.037243 ,       1.985459 ,       2.000079 ,   0.736345
         rocblas ,   SP ,  2000 ,    31 ,  2000 ,     122.021325 ,       1.988916 ,       2.000060 ,   0.560289
         rocblas ,   SP ,  2100 ,    31 ,  2100 ,     129.920307 ,       2.052221 ,       2.059860 ,   0.372227
         rocblas ,   SP ,  2200 ,    31 ,  2200 ,     133.650265 ,       2.186680 ,       2.200398 ,   0.627371
         rocblas ,   SP ,  2300 ,    31 ,  2300 ,     137.180622 ,       2.331300 ,       2.346702 ,   0.660655
         rocblas ,   SP ,  2400 ,    31 ,  2400 ,     131.488829 ,       2.663879 ,       2.667556 ,   0.138010
         rocblas ,   SP ,  2500 ,    31 ,  2500 ,     133.919303 ,       2.816701 ,       2.829981 ,   0.471471
         rocblas ,   SP ,  2600 ,    31 ,  2600 ,     137.453048 ,       2.996659 ,       3.000040 ,   0.112818
         rocblas ,   SP ,  2700 ,    31 ,  2700 ,     140.487044 ,       3.140378 ,       3.151836 ,   0.364873
         rocblas ,   SP ,  2800 ,    31 ,  2800 ,     140.693642 ,       3.387380 ,       3.399301 ,   0.351922
         rocblas ,   SP ,  2900 ,    31 ,  2900 ,     146.185724 ,       3.496718 ,       3.502460 ,   0.164186
         rocblas ,   SP ,  3000 ,    31 ,  3000 ,     144.165255 ,       3.769603 ,       3.788319 ,   0.496494
         rocblas ,   SP ,   500 ,    32 ,   500 ,      83.885342 ,       0.180595 ,       0.185531 ,   2.732912
         rocblas ,   SP ,   600 ,    32 ,   600 ,      62.575379 ,       0.361248 ,       0.361918 ,   0.185536
         rocblas ,   SP ,   700 ,    32 ,   700 ,      55.573281 ,       0.531989 ,       0.555407 ,   4.401933
         rocblas ,   SP ,   800 ,    32 ,   800 ,      78.682578 ,       0.504234 ,       0.506985 ,   0.545645
         rocblas ,   SP ,   900 ,    32 ,   900 ,      68.907623 ,       0.714353 ,       0.735286 ,   2.930415
         rocblas ,   SP ,  1000 ,    32 ,  1000 ,      62.986052 ,       0.994940 ,       0.999999 ,   0.508497
         rocblas ,   SP ,  1100 ,    32 ,  1100 ,      76.224970 ,       0.995197 ,       1.000018 ,   0.484409
         rocblas ,   SP ,  1200 ,    32 ,  1200 ,      90.224324 ,       0.991020 ,       1.000123 ,   0.918530
         rocblas ,   SP ,  1300 ,    32 ,  1300 ,     106.500879 ,       0.994143 ,       0.999961 ,   0.585168
         rocblas ,   SP ,  1400 ,    32 ,  1400 ,     107.124926 ,       1.141238 ,       1.151099 ,   0.864061
         rocblas ,   SP ,  1500 ,    32 ,  1500 ,     117.216264 ,       1.199598 ,       1.204438 ,   0.403460
         rocblas ,   SP ,  1600 ,    32 ,  1600 ,     107.081835 ,       1.498799 ,       1.500063 ,   0.084309
         rocblas ,   SP ,  1700 ,    32 ,  1700 ,     121.058605 ,       1.496100 ,       1.500182 ,   0.272824
         rocblas ,   SP ,  1800 ,    32 ,  1800 ,     128.235438 ,       1.572518 ,       1.584220 ,   0.744130
         rocblas ,   SP ,  1900 ,    32 ,  1900 ,     113.682152 ,       1.998181 ,       2.000060 ,   0.094022
         rocblas ,   SP ,  2000 ,    32 ,  2000 ,     125.845761 ,       1.999002 ,       2.000098 ,   0.054864
         rocblas ,   SP ,  2100 ,    32 ,  2100 ,     135.644122 ,       2.024703 ,       2.036624 ,   0.588774
         rocblas ,   SP ,  2200 ,    32 ,  2200 ,     136.854412 ,       2.206883 ,       2.223396 ,   0.748244
         rocblas ,   SP ,  2300 ,    32 ,  2300 ,     141.029849 ,       2.331400 ,       2.359319 ,   1.197513
         rocblas ,   SP ,  2400 ,    32 ,  2400 ,     135.761209 ,       2.663302 ,       2.665720 ,   0.090773
         rocblas ,   SP ,  2500 ,    32 ,  2500 ,     138.910920 ,       2.819281 ,       2.833161 ,   0.492350
         rocblas ,   SP ,  2600 ,    32 ,  2600 ,     141.805165 ,       2.994981 ,       3.000302 ,   0.177681
         rocblas ,   SP ,  2700 ,    32 ,  2700 ,     145.588628 ,       3.139777 ,       3.146801 ,   0.223704
         rocblas ,   SP ,  2800 ,    32 ,  2800 ,     143.366158 ,       3.413339 ,       3.428578 ,   0.446475
         rocblas ,   SP ,  2900 ,    32 ,  2900 ,     150.669973 ,       3.493323 ,       3.501720 ,   0.240376
         rocblas ,   SP ,  3000 ,    32 ,  3000 ,     150.572607 ,       3.738360 ,       3.756399 ,   0.482531
