          kernel ,  prs ,     m ,     n ,     p ,        GLOPS/s ,   minimum (ms) ,     median (ms),   stab (%)
   rocblas_wo_dt ,   SP ,  1500 ,    25 ,  1500 ,    4223.761973 ,       0.024338 ,       0.025640 ,   5.348746
   rocblas_wo_dt ,   SP ,  1600 ,    25 ,  1600 ,    5006.182928 ,       0.023499 ,       0.025182 ,   7.163149
   rocblas_wo_dt ,   SP ,  1700 ,    25 ,  1700 ,    5160.355907 ,       0.025659 ,       0.027900 ,   8.734436
   rocblas_wo_dt ,   SP ,  1800 ,    25 ,  1800 ,    5459.689152 ,       0.027637 ,       0.029140 ,   5.434783
   rocblas_wo_dt ,   SP ,  1900 ,    25 ,  1900 ,    4879.806577 ,       0.035782 ,       0.036259 ,   1.332623
   rocblas_wo_dt ,   SP ,  2000 ,    25 ,  2000 ,    5594.422452 ,       0.034580 ,       0.035043 ,   1.337562
   rocblas_wo_dt ,   SP ,  2100 ,    25 ,  2100 ,    4964.797281 ,       0.043001 ,       0.043559 ,   1.297405
   rocblas_wo_dt ,   SP ,  2200 ,    25 ,  2200 ,    5066.562926 ,       0.046597 ,       0.046816 ,   0.470733
   rocblas_wo_dt ,   SP ,  2300 ,    25 ,  2300 ,    5602.366044 ,       0.045938 ,       0.046282 ,   0.747353
   rocblas_wo_dt ,   SP ,  2400 ,    25 ,  2400 ,    6766.606249 ,       0.041161 ,       0.041699 ,   1.309083
   rocblas_wo_dt ,   SP ,  2500 ,    25 ,  2500 ,    6460.568649 ,       0.047040 ,       0.047402 ,   0.770400
   rocblas_wo_dt ,   SP ,  2600 ,    25 ,  2600 ,    7052.282025 ,       0.046277 ,       0.046959 ,   1.473467
   rocblas_wo_dt ,   SP ,  2700 ,    25 ,  2700 ,    6780.084610 ,       0.052381 ,       0.052719 ,   0.646336
   rocblas_wo_dt ,   SP ,  2800 ,    25 ,  2800 ,    6924.137905 ,       0.054998 ,       0.055480 ,   0.875672
   rocblas_wo_dt ,   SP ,  2900 ,    25 ,  2900 ,    6806.706267 ,       0.059981 ,       0.060577 ,   0.993720
   rocblas_wo_dt ,   SP ,  3000 ,    25 ,  3000 ,    4620.947722 ,       0.095301 ,       0.095401 ,   0.105074
   rocblas_wo_dt ,   SP ,   500 ,    26 ,   500 ,    1474.653124 ,       0.008592 ,       0.008647 ,   0.636487
   rocblas_wo_dt ,   SP ,   600 ,    26 ,   600 ,    1906.367139 ,       0.009604 ,       0.009625 ,   0.219684
   rocblas_wo_dt ,   SP ,   700 ,    26 ,   700 ,    2246.225344 ,       0.011082 ,       0.011121 ,   0.353438
   rocblas_wo_dt ,   SP ,   800 ,    26 ,   800 ,    2518.274729 ,       0.012887 ,       0.012963 ,   0.590637
   rocblas_wo_dt ,   SP ,   900 ,    26 ,   900 ,    3473.376788 ,       0.011323 ,       0.011434 ,   0.975383
   rocblas_wo_dt ,   SP ,  1000 ,    26 ,  1000 ,    3043.719262 ,       0.013256 ,       0.016856 ,  27.158274
   rocblas_wo_dt ,   SP ,  1100 ,    26 ,  1100 ,    3294.105169 ,       0.018139 ,       0.018420 ,   1.550999
   rocblas_wo_dt ,   SP ,  1200 ,    26 ,  1200 ,    3906.801196 ,       0.018301 ,       0.018458 ,   0.859823
   rocblas_wo_dt ,   SP ,  1300 ,    26 ,  1300 ,    4294.813681 ,       0.019741 ,       0.019817 ,   0.386473
   rocblas_wo_dt ,   SP ,  1400 ,    26 ,  1400 ,    3679.082748 ,       0.026217 ,       0.027223 ,   3.837759
   rocblas_wo_dt ,   SP ,  1500 ,    26 ,  1500 ,    4393.013935 ,       0.025363 ,       0.026240 ,   3.459297
   rocblas_wo_dt ,   SP ,  1600 ,    26 ,  1600 ,    5155.989039 ,       0.024261 ,       0.025296 ,   4.264937
   rocblas_wo_dt ,   SP ,  1700 ,    26 ,  1700 ,    5158.361836 ,       0.026941 ,       0.028543 ,   5.946903
   rocblas_wo_dt ,   SP ,  1800 ,    26 ,  1800 ,    5115.574163 ,       0.031438 ,       0.032339 ,   2.866677
   rocblas_wo_dt ,   SP ,  1900 ,    26 ,  1900 ,    5042.490662 ,       0.036120 ,       0.036521 ,   1.108911
   rocblas_wo_dt ,   SP ,  2000 ,    26 ,  2000 ,    5801.884431 ,       0.034180 ,       0.035219 ,   3.041295
   rocblas_wo_dt ,   SP ,  2100 ,    26 ,  2100 ,    5061.271091 ,       0.044022 ,       0.044441 ,   0.953206
   rocblas_wo_dt ,   SP ,  2200 ,    26 ,  2200 ,    5166.778152 ,       0.047340 ,       0.047779 ,   0.926672
   rocblas_wo_dt ,   SP ,  2300 ,    26 ,  2300 ,    5736.379350 ,       0.046520 ,       0.047040 ,   1.117261
   rocblas_wo_dt ,   SP ,  2400 ,    26 ,  2400 ,    6921.323551 ,       0.042062 ,       0.042439 ,   0.895590
   rocblas_wo_dt ,   SP ,  2500 ,    26 ,  2500 ,    6596.724532 ,       0.047760 ,       0.048318 ,   1.168131
   rocblas_wo_dt ,   SP ,  2600 ,    26 ,  2600 ,    7200.803541 ,       0.047560 ,       0.047860 ,   0.631642
   rocblas_wo_dt ,   SP ,  2700 ,    26 ,  2700 ,    6886.616879 ,       0.053577 ,       0.053983 ,   0.756497
   rocblas_wo_dt ,   SP ,  2800 ,    26 ,  2800 ,    7075.293644 ,       0.056024 ,       0.056500 ,   0.851136
   rocblas_wo_dt ,   SP ,  2900 ,    26 ,  2900 ,    6945.020481 ,       0.061159 ,       0.061760 ,   0.982380
   rocblas_wo_dt ,   SP ,  3000 ,    26 ,  3000 ,    4704.719050 ,       0.097299 ,       0.097523 ,   0.230336
   rocblas_wo_dt ,   SP ,   500 ,    27 ,   500 ,    1512.295222 ,       0.008714 ,       0.008760 ,   0.528877
   rocblas_wo_dt ,   SP ,   600 ,    27 ,   600 ,    1947.647245 ,       0.009755 ,       0.009796 ,   0.418139
   rocblas_wo_dt ,   SP ,   700 ,    27 ,   700 ,    2287.528408 ,       0.011318 ,       0.011354 ,   0.315980
   rocblas_wo_dt ,   SP ,   800 ,    27 ,   800 ,    2560.712230 ,       0.013169 ,       0.013238 ,   0.526987
   rocblas_wo_dt ,   SP ,   900 ,    27 ,   900 ,    3506.633928 ,       0.011470 ,       0.011574 ,   0.901727
   rocblas_wo_dt ,   SP ,  1000 ,    27 ,  1000 ,    3256.384836 ,       0.013599 ,       0.016599 ,  22.054699
   rocblas_wo_dt ,   SP ,  1100 ,    27 ,  1100 ,    3399.162907 ,       0.018282 ,       0.018563 ,   1.538863
   rocblas_wo_dt ,   SP ,  1200 ,    27 ,  1200 ,    4037.928875 ,       0.018263 ,       0.018597 ,   1.827676
   rocblas_wo_dt ,   SP ,  1300 ,    27 ,  1300 ,    4395.347028 ,       0.019879 ,       0.020299 ,   2.110818
   rocblas_wo_dt ,   SP ,  1400 ,    27 ,  1400 ,    3702.402416 ,       0.025864 ,       0.027418 ,   6.010324
   rocblas_wo_dt ,   SP ,  1500 ,    27 ,  1500 ,    4410.323209 ,       0.025020 ,       0.026202 ,   4.726511
   rocblas_wo_dt ,   SP ,  1600 ,    27 ,  1600 ,    5380.067843 ,       0.023661 ,       0.024762 ,   4.655381
   rocblas_wo_dt ,   SP ,  1700 ,    27 ,  1700 ,    5161.387311 ,       0.028381 ,       0.029440 ,   3.729839
   rocblas_wo_dt ,   SP ,  1800 ,    27 ,  1800 ,    5014.656565 ,       0.032740 ,       0.034161 ,   4.340227
   rocblas_wo_dt ,   SP ,  1900 ,    27 ,  1900 ,    5176.361194 ,       0.036440 ,       0.036960 ,   1.426328
   rocblas_wo_dt ,   SP ,  2000 ,    27 ,  2000 ,    5938.817704 ,       0.035257 ,       0.035682 ,   1.203679
   rocblas_wo_dt ,   SP ,  2100 ,    27 ,  2100 ,    5141.221631 ,       0.045118 ,       0.045438 ,   0.708096
   rocblas_wo_dt ,   SP ,  2200 ,    27 ,  2200 ,    5250.042709 ,       0.048342 ,       0.048862 ,   1.075163
   rocblas_wo_dt ,   SP ,  2300 ,    27 ,  2300 ,    5881.787282 ,       0.047302 ,       0.047717 ,   0.877016
   rocblas_wo_dt ,   SP ,  2400 ,    27 ,  2400 ,    7050.465785 ,       0.042877 ,       0.043321 ,   1.034253
   rocblas_wo_dt ,   SP ,  2500 ,    27 ,  2500 ,    6707.103194 ,       0.049024 ,       0.049343 ,   0.651688
   rocblas_wo_dt ,   SP ,  2600 ,    27 ,  2600 ,    7348.314727 ,       0.048361 ,       0.048780 ,   0.867679
   rocblas_wo_dt ,   SP ,  2700 ,    27 ,  2700 ,    7068.020648 ,       0.054321 ,       0.054636 ,   0.579354
   rocblas_wo_dt ,   SP ,  2800 ,    27 ,  2800 ,    7264.026397 ,       0.056720 ,       0.057220 ,   0.882724
   rocblas_wo_dt ,   SP ,  2900 ,    27 ,  2900 ,    7140.037165 ,       0.061879 ,       0.062423 ,   0.878477
   rocblas_wo_dt ,   SP ,  3000 ,    27 ,  3000 ,    4779.517021 ,       0.099559 ,       0.099802 ,   0.244265
   rocblas_wo_dt ,   SP ,   500 ,    28 ,   500 ,    1552.850919 ,       0.008796 ,       0.008858 ,   0.698568
   rocblas_wo_dt ,   SP ,   600 ,    28 ,   600 ,    1987.089503 ,       0.009941 ,       0.009962 ,   0.205164
   rocblas_wo_dt ,   SP ,   700 ,    28 ,   700 ,    2329.946686 ,       0.011533 ,       0.011568 ,   0.310100
   rocblas_wo_dt ,   SP ,   800 ,    28 ,   800 ,    2529.404604 ,       0.013503 ,       0.013911 ,   3.025781
   rocblas_wo_dt ,   SP ,   900 ,    28 ,   900 ,    3572.269863 ,       0.011500 ,       0.011802 ,   2.621951
   rocblas_wo_dt ,   SP ,  1000 ,    28 ,  1000 ,    3275.332848 ,       0.014582 ,       0.016880 ,  15.761936
   rocblas_wo_dt ,   SP ,  1100 ,    28 ,  1100 ,    3475.043878 ,       0.018640 ,       0.018764 ,   0.665132
   rocblas_wo_dt ,   SP ,  1200 ,    28 ,  1200 ,    4169.126244 ,       0.017977 ,       0.018759 ,   4.350132
   rocblas_wo_dt ,   SP ,  1300 ,    28 ,  1300 ,    4262.188582 ,       0.020599 ,       0.021744 ,   5.555555
   rocblas_wo_dt ,   SP ,  1400 ,    28 ,  1400 ,    3779.903542 ,       0.027041 ,       0.028119 ,   3.985188
   rocblas_wo_dt ,   SP ,  1500 ,    28 ,  1500 ,    4667.689096 ,       0.025563 ,       0.026479 ,   3.581421
   rocblas_wo_dt ,   SP ,  1600 ,    28 ,  1600 ,    5392.342774 ,       0.024219 ,       0.026083 ,   7.698366
   rocblas_wo_dt ,   SP ,  1700 ,    28 ,  1700 ,    5003.462698 ,       0.030298 ,       0.031762 ,   4.831602
   rocblas_wo_dt ,   SP ,  1800 ,    28 ,  1800 ,    5339.219765 ,       0.032582 ,       0.033340 ,   2.326943
   rocblas_wo_dt ,   SP ,  1900 ,    28 ,  1900 ,    5310.483371 ,       0.036120 ,       0.037417 ,   3.590759
   rocblas_wo_dt ,   SP ,  2000 ,    28 ,  2000 ,    6115.621217 ,       0.035677 ,       0.035958 ,   0.788559
   rocblas_wo_dt ,   SP ,  2100 ,    28 ,  2100 ,    5226.504076 ,       0.045781 ,       0.046439 ,   1.437350
   rocblas_wo_dt ,   SP ,  2200 ,    28 ,  2200 ,    5329.896968 ,       0.049701 ,       0.049901 ,   0.402955
   rocblas_wo_dt ,   SP ,  2300 ,    28 ,  2300 ,    6041.067571 ,       0.047679 ,       0.048161 ,   1.010101
   rocblas_wo_dt ,   SP ,  2400 ,    28 ,  2400 ,    7198.362096 ,       0.043297 ,       0.044079 ,   1.806167
   rocblas_wo_dt ,   SP ,  2500 ,    28 ,  2500 ,    6852.810685 ,       0.049601 ,       0.050159 ,   1.124784
   rocblas_wo_dt ,   SP ,  2600 ,    28 ,  2600 ,    7488.259834 ,       0.048938 ,       0.049682 ,   1.520023
   rocblas_wo_dt ,   SP ,  2700 ,    28 ,  2700 ,    7252.004050 ,       0.054936 ,       0.055280 ,   0.624946
   rocblas_wo_dt ,   SP ,  2800 ,    28 ,  2800 ,    7433.154908 ,       0.057721 ,       0.058022 ,   0.520446
   rocblas_wo_dt ,   SP ,  2900 ,    28 ,  2900 ,    7324.821358 ,       0.062423 ,       0.063138 ,   1.145825
   rocblas_wo_dt ,   SP ,  3000 ,    28 ,  3000 ,    4849.825018 ,       0.101838 ,       0.102062 ,   0.220068
   rocblas_wo_dt ,   SP ,   500 ,    29 ,   500 ,    1576.594010 ,       0.009005 ,       0.009038 ,   0.375324
   rocblas_wo_dt ,   SP ,   600 ,    29 ,   600 ,    2024.616330 ,       0.010103 ,       0.010133 ,   0.299339
   rocblas_wo_dt ,   SP ,   700 ,    29 ,   700 ,    2574.837926 ,       0.010825 ,       0.010850 ,   0.228113
   rocblas_wo_dt ,   SP ,   800 ,    29 ,   800 ,    1712.406930 ,       0.020850 ,       0.021338 ,   2.340688
   rocblas_wo_dt ,   SP ,   900 ,    29 ,   900 ,    3677.192486 ,       0.011853 ,       0.011956 ,   0.872652
   rocblas_wo_dt ,   SP ,  1000 ,    29 ,  1000 ,    3267.881752 ,       0.016422 ,       0.017400 ,   5.952381
   rocblas_wo_dt ,   SP ,  1100 ,    29 ,  1100 ,    3586.921124 ,       0.018620 ,       0.018883 ,   1.408451
   rocblas_wo_dt ,   SP ,  1200 ,    29 ,  1200 ,    4268.261344 ,       0.018659 ,       0.019059 ,   2.146691
   rocblas_wo_dt ,   SP ,  1300 ,    29 ,  1300 ,    4093.292580 ,       0.021720 ,       0.023580 ,   8.562019
   rocblas_wo_dt ,   SP ,  1400 ,    29 ,  1400 ,    3870.943849 ,       0.027122 ,       0.028920 ,   6.627989
   rocblas_wo_dt ,   SP ,  1500 ,    29 ,  1500 ,    4732.319847 ,       0.025640 ,       0.026860 ,   4.761019
   rocblas_wo_dt ,   SP ,  1600 ,    29 ,  1600 ,    5704.785767 ,       0.024362 ,       0.025239 ,   3.601488
   rocblas_wo_dt ,   SP ,  1700 ,    29 ,  1700 ,    4941.779987 ,       0.032477 ,       0.033340 ,   2.657466
   rocblas_wo_dt ,   SP ,  1800 ,    29 ,  1800 ,    5430.377799 ,       0.033164 ,       0.033960 ,   2.401150
   rocblas_wo_dt ,   SP ,  1900 ,    29 ,  1900 ,    5434.601355 ,       0.036621 ,       0.037899 ,   3.489583
   rocblas_wo_dt ,   SP ,  2000 ,    29 ,  2000 ,    6263.101849 ,       0.035658 ,       0.036359 ,   1.965766
   rocblas_wo_dt ,   SP ,  2100 ,    29 ,  2100 ,    5300.902806 ,       0.046163 ,       0.047460 ,   2.809627
   rocblas_wo_dt ,   SP ,  2200 ,    29 ,  2200 ,    5408.615655 ,       0.050759 ,       0.050998 ,   0.469704
   rocblas_wo_dt ,   SP ,  2300 ,    29 ,  2300 ,    6166.572389 ,       0.048599 ,       0.048857 ,   0.529827
   rocblas_wo_dt ,   SP ,  2400 ,    29 ,  2400 ,    7349.762896 ,       0.044079 ,       0.044684 ,   1.373864
   rocblas_wo_dt ,   SP ,  2500 ,    29 ,  2500 ,    6971.227430 ,       0.050697 ,       0.051060 ,   0.714823
   rocblas_wo_dt ,   SP ,  2600 ,    29 ,  2600 ,    7603.195652 ,       0.050359 ,       0.050640 ,   0.558659
   rocblas_wo_dt ,   SP ,  2700 ,    29 ,  2700 ,    7428.785504 ,       0.055599 ,       0.055981 ,   0.686106
   rocblas_wo_dt ,   SP ,  2800 ,    29 ,  2800 ,    7595.651258 ,       0.058498 ,       0.058823 ,   0.554288
   rocblas_wo_dt ,   SP ,  2900 ,    29 ,  2900 ,    7507.936181 ,       0.062861 ,       0.063939 ,   1.714329
   rocblas_wo_dt ,   SP ,  3000 ,    29 ,  3000 ,    4916.794636 ,       0.104022 ,       0.104337 ,   0.302544
   rocblas_wo_dt ,   SP ,   500 ,    30 ,   500 ,    1618.848253 ,       0.009072 ,       0.009113 ,   0.453807
   rocblas_wo_dt ,   SP ,   600 ,    30 ,   600 ,    2057.895452 ,       0.010280 ,       0.010298 ,   0.171034
   rocblas_wo_dt ,   SP ,   700 ,    30 ,   700 ,    2646.419142 ,       0.010882 ,       0.010932 ,   0.461659
   rocblas_wo_dt ,   SP ,   800 ,    30 ,   800 ,    1748.370837 ,       0.021201 ,       0.021615 ,   1.953434
   rocblas_wo_dt ,   SP ,   900 ,    30 ,   900 ,    3941.125363 ,       0.012023 ,       0.012124 ,   0.845728
   rocblas_wo_dt ,   SP ,  1000 ,    30 ,  1000 ,    3390.086134 ,       0.016737 ,       0.017357 ,   3.703704
   rocblas_wo_dt ,   SP ,  1100 ,    30 ,  1100 ,    3711.222697 ,       0.018640 ,       0.018897 ,   1.381428
   rocblas_wo_dt ,   SP ,  1200 ,    30 ,  1200 ,    4377.272722 ,       0.019002 ,       0.019140 ,   0.727729
   rocblas_wo_dt ,   SP ,  1300 ,    30 ,  1300 ,    4129.210584 ,       0.022902 ,       0.023999 ,   4.788674
   rocblas_wo_dt ,   SP ,  1400 ,    30 ,  1400 ,    3914.993726 ,       0.027342 ,       0.029321 ,   7.237531
   rocblas_wo_dt ,   SP ,  1500 ,    30 ,  1500 ,    4808.347415 ,       0.025558 ,       0.026841 ,   5.018657
   rocblas_wo_dt ,   SP ,  1600 ,    30 ,  1600 ,    5992.887705 ,       0.024319 ,       0.025077 ,   3.117647
   rocblas_wo_dt ,   SP ,  1700 ,    30 ,  1700 ,    4972.462820 ,       0.032959 ,       0.034304 ,   4.079861
   rocblas_wo_dt ,   SP ,  1800 ,    30 ,  1800 ,    5460.532374 ,       0.034280 ,       0.034900 ,   1.808318
   rocblas_wo_dt ,   SP ,  1900 ,    30 ,  1900 ,    5542.963572 ,       0.037785 ,       0.038443 ,   1.741545
   rocblas_wo_dt ,   SP ,  2000 ,    30 ,  2000 ,    6380.445587 ,       0.036659 ,       0.036941 ,   0.767430
   rocblas_wo_dt ,   SP ,  2100 ,    30 ,  2100 ,    5386.965870 ,       0.047879 ,       0.048323 ,   0.926203
   rocblas_wo_dt ,   SP ,  2200 ,    30 ,  2200 ,    5487.316278 ,       0.051742 ,       0.052061 ,   0.617455
   rocblas_wo_dt ,   SP ,  2300 ,    30 ,  2300 ,    6284.265586 ,       0.049219 ,       0.049639 ,   0.852548
   rocblas_wo_dt ,   SP ,  2400 ,    30 ,  2400 ,    7477.526090 ,       0.045142 ,       0.045438 ,   0.654907
   rocblas_wo_dt ,   SP ,  2500 ,    30 ,  2500 ,    7083.653110 ,       0.051761 ,       0.052023 ,   0.506679
   rocblas_wo_dt ,   SP ,  2600 ,    30 ,  2600 ,    7701.146985 ,       0.051241 ,       0.051761 ,   1.014331
   rocblas_wo_dt ,   SP ,  2700 ,    30 ,  2700 ,    7581.861738 ,       0.055919 ,       0.056758 ,   1.500810
   rocblas_wo_dt ,   SP ,  2800 ,    30 ,  2800 ,    7738.360706 ,       0.059500 ,       0.059719 ,   0.368649
   rocblas_wo_dt ,   SP ,  2900 ,    30 ,  2900 ,    7636.939118 ,       0.064678 ,       0.064940 ,   0.405485
   rocblas_wo_dt ,   SP ,  3000 ,    30 ,  3000 ,    4977.085539 ,       0.106401 ,       0.106659 ,   0.242001
   rocblas_wo_dt ,   SP ,   500 ,    31 ,   500 ,    1649.549497 ,       0.009224 ,       0.009240 ,   0.173206
   rocblas_wo_dt ,   SP ,   600 ,    31 ,   600 ,    2093.872894 ,       0.010448 ,       0.010475 ,   0.255789
   rocblas_wo_dt ,   SP ,   700 ,    31 ,   700 ,    2714.185932 ,       0.010996 ,       0.011011 ,   0.131640
   rocblas_wo_dt ,   SP ,   800 ,    31 ,   800 ,    1804.691215 ,       0.021305 ,       0.021633 ,   1.539351
   rocblas_wo_dt ,   SP ,   900 ,    31 ,   900 ,    4021.797143 ,       0.012154 ,       0.012258 ,   0.851002
   rocblas_wo_dt ,   SP ,  1000 ,    31 ,  1000 ,    3351.959943 ,       0.017300 ,       0.017943 ,   3.721058
   rocblas_wo_dt ,   SP ,  1100 ,    31 ,  1100 ,    3842.569910 ,       0.018544 ,       0.018878 ,   1.799949
   rocblas_wo_dt ,   SP ,  1200 ,    31 ,  1200 ,    4482.167108 ,       0.019140 ,       0.019364 ,   1.170902
   rocblas_wo_dt ,   SP ,  1300 ,    31 ,  1300 ,    4102.030042 ,       0.022521 ,       0.023398 ,   3.895829
   rocblas_wo_dt ,   SP ,  1400 ,    31 ,  1400 ,    3997.918301 ,       0.027618 ,       0.029960 ,   8.477210
   rocblas_wo_dt ,   SP ,  1500 ,    31 ,  1500 ,    5030.357920 ,       0.026298 ,       0.027442 ,   4.351768
   rocblas_wo_dt ,   SP ,  1600 ,    31 ,  1600 ,    5785.359896 ,       0.026021 ,       0.026941 ,   3.536742
   rocblas_wo_dt ,   SP ,  1700 ,    31 ,  1700 ,    5125.341976 ,       0.033402 ,       0.034399 ,   2.983583
   rocblas_wo_dt ,   SP ,  1800 ,    31 ,  1800 ,    5691.081804 ,       0.032220 ,       0.034881 ,   8.258102
   rocblas_wo_dt ,   SP ,  1900 ,    31 ,  1900 ,    5644.471661 ,       0.038562 ,       0.039039 ,   1.236552
   rocblas_wo_dt ,   SP ,  2000 ,    31 ,  2000 ,    6508.812744 ,       0.036998 ,       0.037479 ,   1.301714
   rocblas_wo_dt ,   SP ,  2100 ,    31 ,  2100 ,    5444.798744 ,       0.049019 ,       0.049424 ,   0.826848
   rocblas_wo_dt ,   SP ,  2200 ,    31 ,  2200 ,    5560.538906 ,       0.052800 ,       0.053058 ,   0.487673
   rocblas_wo_dt ,   SP ,  2300 ,    31 ,  2300 ,    6411.965495 ,       0.049939 ,       0.050340 ,   0.802062
   rocblas_wo_dt ,   SP ,  2400 ,    31 ,  2400 ,    7616.183001 ,       0.045800 ,       0.046120 ,   0.697553
   rocblas_wo_dt ,   SP ,  2500 ,    31 ,  2500 ,    7193.779389 ,       0.052581 ,       0.053024 ,   0.843384
   rocblas_wo_dt ,   SP ,  2600 ,    31 ,  2600 ,    7801.561249 ,       0.052619 ,       0.052838 ,   0.416855
   rocblas_wo_dt ,   SP ,  2700 ,    31 ,  2700 ,    7701.712599 ,       0.057378 ,       0.057721 ,   0.598355
   rocblas_wo_dt ,   SP ,  2800 ,    31 ,  2800 ,    7869.253149 ,       0.059657 ,       0.060844 ,   1.990249
   rocblas_wo_dt ,   SP ,  2900 ,    31 ,  2900 ,    7795.153086 ,       0.065517 ,       0.065842 ,   0.494905
   rocblas_wo_dt ,   SP ,  3000 ,    31 ,  3000 ,    5040.845494 ,       0.108600 ,       0.108900 ,   0.276619
   rocblas_wo_dt ,   SP ,   500 ,    32 ,   500 ,    1716.778358 ,       0.009149 ,       0.009172 ,   0.255222
   rocblas_wo_dt ,   SP ,   600 ,    32 ,   600 ,    2157.053774 ,       0.010495 ,       0.010516 ,   0.201032
   rocblas_wo_dt ,   SP ,   700 ,    32 ,   700 ,    2910.502251 ,       0.010575 ,       0.010593 ,   0.169096
   rocblas_wo_dt ,   SP ,   800 ,    32 ,   800 ,    1859.280839 ,       0.021183 ,       0.021723 ,   2.546896
   rocblas_wo_dt ,   SP ,   900 ,    32 ,   900 ,    4223.166529 ,       0.011514 ,       0.011618 ,   0.898295
   rocblas_wo_dt ,   SP ,  1000 ,    32 ,  1000 ,    3770.220868 ,       0.013719 ,       0.016837 ,  22.732012
   rocblas_wo_dt ,   SP ,  1100 ,    32 ,  1100 ,    4097.960550 ,       0.018001 ,       0.018158 ,   0.874172
   rocblas_wo_dt ,   SP ,  1200 ,    32 ,  1200 ,    4764.016358 ,       0.018477 ,       0.018721 ,   1.316129
   rocblas_wo_dt ,   SP ,  1300 ,    32 ,  1300 ,    5055.586728 ,       0.020204 ,       0.020919 ,   3.540241
   rocblas_wo_dt ,   SP ,  1400 ,    32 ,  1400 ,    4374.961910 ,       0.026360 ,       0.027800 ,   5.463097
   rocblas_wo_dt ,   SP ,  1500 ,    32 ,  1500 ,    5189.734499 ,       0.025096 ,       0.026264 ,   4.655139
   rocblas_wo_dt ,   SP ,  1600 ,    32 ,  1600 ,    6254.767790 ,       0.024018 ,       0.025043 ,   4.268414
   rocblas_wo_dt ,   SP ,  1700 ,    32 ,  1700 ,    6642.246951 ,       0.026841 ,       0.027304 ,   1.723219
   rocblas_wo_dt ,   SP ,  1800 ,    32 ,  1800 ,    5975.001860 ,       0.032659 ,       0.034099 ,   4.409403
   rocblas_wo_dt ,   SP ,  1900 ,    32 ,  1900 ,    6105.156087 ,       0.036778 ,       0.037222 ,   1.205757
   rocblas_wo_dt ,   SP ,  2000 ,    32 ,  2000 ,    7025.924501 ,       0.035400 ,       0.035839 ,   1.239224
   rocblas_wo_dt ,   SP ,  2100 ,    32 ,  2100 ,    5563.542413 ,       0.049396 ,       0.049939 ,   1.100492
   rocblas_wo_dt ,   SP ,  2200 ,    32 ,  2200 ,    5659.067631 ,       0.053558 ,       0.053883 ,   0.605413
   rocblas_wo_dt ,   SP ,  2300 ,    32 ,  2300 ,    6995.963864 ,       0.047178 ,       0.047641 ,   0.980392
   rocblas_wo_dt ,   SP ,  2400 ,    32 ,  2400 ,    8250.993748 ,       0.043621 ,       0.043921 ,   0.688675
   rocblas_wo_dt ,   SP ,  2500 ,    32 ,  2500 ,    7992.150362 ,       0.048680 ,       0.049281 ,   1.234205
   rocblas_wo_dt ,   SP ,  2600 ,    32 ,  2600 ,    8687.675876 ,       0.048399 ,       0.049000 ,   1.241379
   rocblas_wo_dt ,   SP ,  2700 ,    32 ,  2700 ,    8184.645806 ,       0.055842 ,       0.056081 ,   0.426949
   rocblas_wo_dt ,   SP ,  2800 ,    32 ,  2800 ,    8479.743837 ,       0.057921 ,       0.058217 ,   0.510414
   rocblas_wo_dt ,   SP ,  2900 ,    32 ,  2900 ,    8349.769582 ,       0.063119 ,       0.063481 ,   0.574148
   rocblas_wo_dt ,   SP ,  3000 ,    32 ,  3000 ,    5559.320596 ,       0.101581 ,       0.102000 ,   0.413087
